RPM,TinjA,TinjB,Tinj,Prail,Vinj_cum
1264.5290581162,433.7334669339,845.9699398798,1279.7034068136,1386.2014992861,0.0057474150
1263.9278557114,578.8789579158,1042.7404809619,1621.6194388778,1320.6400717811,0.0057481017
1263.3266533066,457.3242484970,966.4448897796,1423.7691382766,1160.7040875935,0.0057486626
1262.7254509018,387.6567134269,741.2198396794,1128.8765531062,1255.7506053293,0.0057491274
1262.1242484970,579.3150300601,1024.8448897796,1604.1599198397,1167.4038474386,0.0057497615
1261.5230460922,553.8086172345,770.7905811623,1324.5991983968,1338.2645799309,0.0057503265
1260.9218436874,626.6781563126,955.7787575150,1582.4569138277,1151.5460551277,0.0057509471
1260.3206412826,541.9378757515,880.9641282565,1422.9020040080,1137.9916652971,0.0057515015
1259.7194388778,389.2533066132,676.4693386774,1065.7226452906,1317.7553263479,0.0057519522
1259.1182364729,513.7202404810,775.6168336673,1289.3370741483,1148.8372026125,0.0057524572
1258.5170340681,524.8016032064,1047.0861723447,1571.8877755511,1320.1453715822,0.0057531227
1257.9158316633,539.6458917836,709.4645290581,1249.1104208417,1141.9763575139,0.0057536103
1257.3146292585,598.4817635271,895.2080160321,1493.6897795591,1280.2840829050,0.0057542320
1256.7134268537,448.6466933868,951.3320641283,1399.9787575150,1372.6785456247,0.0057548376
1256.1122244489,479.8348697395,856.6685370741,1336.5034068136,1322.4906721013,0.0057554040
1255.5110220441,510.9929859719,847.4699398798,1358.4629258517,1327.2271283680,0.0057559808
1254.9098196393,593.5723446894,936.1627254509,1529.7350701403,1188.9847378379,0.0057565916
1254.3086172345,495.4519038076,743.8050100200,1239.2569138277,1341.7476515734,0.0057571210
1253.7074148297,423.7531062124,901.4156312625,1325.1687374749,1159.0280246277,0.0057576427
1253.1062124248,458.6368737475,677.9304609218,1136.5673346693,1308.9408912049,0.0057581216
1252.5050100200,587.4248496994,903.0561122244,1490.4809619238,1377.0038858005,0.0057587675
1251.9038076152,550.8376753507,915.1416833667,1465.9793587174,1142.3638927772,0.0057593398
1251.3026052104,415.4324649299,1079.8741482966,1495.3066132265,1146.8733509031,0.0057599250
1250.7014028056,401.4751503006,814.2066132265,1215.6817635271,1171.6455630795,0.0057604065
1250.1002004008,518.7915831663,746.3098196393,1265.1014028056,1130.1239014383,0.0057608974
1249.4989979960,614.7535070140,889.6432865731,1504.3967935872,1352.1158484757,0.0057615428
1248.8977955912,525.7859719439,711.8717434870,1237.6577154309,1148.1947213788,0.0057620274
1248.2965931864,592.9408817635,743.9847695391,1336.9256513026,1307.2931524905,0.0057625903
1247.6953907816,532.7659318637,796.0296593186,1328.7955911824,1223.1215250369,0.0057631295
1247.0941883768,558.6981963928,996.4282565130,1555.1264529058,1272.2311108527,0.0057637744
1246.4929859719,406.3567134269,708.0080160321,1114.3647294589,1292.3058933415,0.0057642406
1245.8917835671,508.3238476954,722.6172344689,1230.9410821643,1362.2189195137,0.0057647709
1245.2905811623,601.4753507014,830.6088176353,1432.0841683367,1123.3666910487,0.0057653248
1244.6893787575,601.1849699399,970.8577154309,1572.0426853707,1173.8537377296,0.0057659481
1244.0881763527,613.3354709419,751.4292585170,1364.7647294589,1204.6021290096,0.0057664971
1243.4869739479,497.3947895792,1023.3897795591,1520.7845691383,1220.7718410390,0.0057671134
1242.8857715431,422.5811623246,1030.3523046092,1452.9334669339,1172.2371175422,0.0057676890
1242.2845691383,388.8350701403,931.7134268537,1320.5484969940,1340.6981492918,0.0057682529
1241.6833667335,410.9971943888,891.5286573146,1302.5258517034,1276.9829606530,0.0057687942
1241.0821643287,485.2631262525,637.9162324649,1123.1793587174,1122.2702339901,0.0057692284
1240.4809619238,496.1923847695,755.4529058116,1251.6452905812,1198.0745297373,0.0057697303
1239.8797595190,586.4631262525,799.7224448898,1386.1855711423,1363.8498643170,0.0057703279
1239.2785571142,540.3254509018,1006.2941883768,1546.6196392786,1194.2745681332,0.0057709470
1238.6773547094,590.8490981964,661.4537074148,1252.3028056112,1293.3366946696,0.0057714712
1238.0761523046,498.9446893788,742.8456913828,1241.7903807615,1334.1595387477,0.0057720000
1237.4749498998,373.7174348697,1102.5901803607,1476.3076152305,1244.8000226311,0.0057726048
1236.8737474950,429.1951903808,949.9190380762,1379.1142284569,1320.6907868787,0.0057731888
1236.2725450902,422.8052104208,791.2144288577,1214.0196392786,1269.8692137951,0.0057736918
1235.6713426854,447.3130260521,783.4156312625,1230.7286573146,1263.8154480521,0.0057742003
1235.0701402806,524.9048096192,650.8819639279,1175.7867735471,1145.1373306056,0.0057746601
1234.4689378758,562.9178356713,1073.9879759519,1636.9058116232,1242.2549303704,0.0057753300
1233.8677354709,413.3456913828,753.8931863727,1167.2388777555,1338.9921628081,0.0057758280
1233.2665330661,400.8116232465,1072.9418837675,1473.7535070140,1159.1892850431,0.0057764082
1232.6653306613,580.5853707415,1041.6022044088,1622.1875751503,1305.5665230651,0.0057770907
1232.0641282565,453.3995991984,650.5298597194,1103.9294589178,1227.1934489141,0.0057775395
1231.4629258517,470.4188376754,694.5450901804,1164.9639278557,1241.3444027690,0.0057780160
1230.8617234469,512.0384769539,704.0529058116,1216.0913827655,1314.2726645578,0.0057785296
1230.2605210421,484.7226452906,703.7090180361,1188.4316633267,1204.0955673819,0.0057790075
1229.6593186373,382.4240480962,1050.1290581162,1432.5531062124,1337.7499522518,0.0057796185
1229.0581162325,412.9635270541,943.9166332665,1356.8801603206,1214.7241271621,0.0057801669
1228.4569138277,380.8216432866,1097.0120240481,1477.8336673347,1136.4093519154,0.0057807422
1227.8557114228,596.7378757515,817.7519038076,1414.4897795591,1337.0249146686,0.0057813453
1227.2545090180,393.9486973948,1094.7110220441,1488.6597194389,1185.6630548460,0.0057819388
1226.6533066132,371.6759519038,1095.4014028056,1467.0773547094,1219.1019537558,0.0057825329
1226.0521042084,403.3711422846,1043.3703406814,1446.7414829659,1263.4672905387,0.0057831306
1225.4509018036,511.0130260521,655.6162324649,1166.6292585170,1119.2472304813,0.0057835809
1224.8496993988,541.3835671343,747.1583166333,1288.5418837675,1205.7887227910,0.0057840995
1224.2484969940,441.9537074148,724.7551102204,1166.7088176353,1266.8210221623,0.0057845823
1223.6472945892,587.3507014028,816.1727454910,1403.5234468938,1283.1378497918,0.0057851671
1223.0460921844,464.7575150301,984.5521042084,1449.3096192385,1228.0814806352,0.0057857565
1222.4448897796,539.0981963928,767.6953907816,1306.7935871743,1330.4753226773,0.0057863121
1221.8436873747,607.2563126253,915.1609218437,1522.4172344689,1268.1976344109,0.0057869424
1221.2424849699,593.5238476954,1090.5695390782,1684.0933867735,1269.1368899959,0.0057876399
1220.6412825651,380.8400801603,729.9434869739,1110.7835671343,1269.9925578924,0.0057881001
1220.0400801603,553.8981963928,799.1262525050,1353.0244488978,1313.4603041447,0.0057886713
1219.4388777555,409.7314629259,1047.4979959920,1457.2294589178,1137.8620794952,0.0057892390
1218.8376753507,457.0641282565,693.5186372745,1150.5827655311,1315.5035022542,0.0057897252
1218.2364729459,482.4216432866,949.0062124248,1431.4278557114,1307.7595792875,0.0057903280
1217.6352705411,580.8120240481,840.1683366733,1420.9803607214,1199.8507597052,0.0057908984
1217.0340681363,446.6515030060,1051.5174348697,1498.1689378758,1270.4710007922,0.0057915192
1216.4328657315,518.2004008016,757.8376753507,1276.0380761523,1167.0156894842,0.0057920235
1215.8316633267,425.5410821643,1000.6294589178,1426.1705410822,1283.7152382882,0.0057926179
1215.2304609218,407.1022044088,661.0853707415,1068.1875751503,1098.7928593028,0.0057930259
1214.6292585170,370.4619238477,1065.2298597194,1435.6917835671,1316.7274447576,0.0057936329
1214.0280561122,469.8288577154,787.9042084168,1257.7330661323,1334.8559376729,0.0057941686
1213.4268537074,563.0300601202,804.5020040080,1367.5320641283,1108.1474886809,0.0057946934
1212.8256513026,567.6024048096,853.8292585170,1421.4316633267,1296.5322857995,0.0057952892
1212.2244488978,470.3430861723,840.0715430862,1310.4146292585,1271.9393016600,0.0057958326
1211.6232464930,367.1218436874,1051.6889779559,1418.8108216433,1292.5256342380,0.0057964262
1211.0220440882,392.3711422846,687.8605210421,1080.2316633267,1137.1936543804,0.0057968469
1210.4208416834,466.0120240481,976.8096192385,1442.8216432866,1183.2730720110,0.0057974216
1209.8196392786,368.9949899800,919.4629258517,1288.4579158317,1183.9123903240,0.0057979349
1209.2184368737,591.3078156313,764.2260521042,1355.5338677355,1246.3772572562,0.0057984906
1208.6172344689,413.3470941884,746.9254509018,1160.2725450902,1245.0414458067,0.0057989661
1208.0160320641,477.1663326653,757.4260521042,1234.5923847695,1216.9512055247,0.0057994656
1207.4148296593,398.4468937876,719.6192384770,1118.0661322645,1299.1555118842,0.0057999347
1206.8136272545,487.5527054108,784.4288577154,1271.9815631263,1274.8561114408,0.0058004629
1206.2124248497,540.3831663327,1010.8060120240,1551.1891783567,1215.6549004937,0.0058010901
1205.6112224449,383.3843687375,978.9563126253,1362.3406813627,1168.5875129430,0.0058016288
1205.0100200401,389.2182364729,742.2861723447,1131.5044088176,1280.1724148311,0.0058020997
1204.4088176353,408.2945891784,735.8937875752,1144.1883767535,1311.1247086455,0.0058025823
1203.8076152305,565.7895791583,841.4615230461,1407.2511022044,1201.2946520766,0.0058031475
1203.2064128257,510.1595190381,969.7843687375,1479.9438877756,1269.4040061890,0.0058037605
1202.6052104208,405.2779559118,692.7006012024,1097.9785571142,1267.7983905119,0.0058042150
1202.0040080160,382.2372745491,991.6533066132,1373.8905811623,1132.2675211440,0.0058047488
1201.4028056112,559.8537074148,1001.9699398798,1561.8236472946,1189.9767476669,0.0058053728
1200.8016032064,511.5414829659,984.6573146293,1496.1987975952,1184.6685686883,0.0058059690
1200.2004008016,378.0631262525,765.7278557114,1143.7909819639,1267.7268649474,0.0058064425
1199.5991983968,455.8476953908,987.2701402806,1443.1178356713,1241.2415281910,0.0058070328
1198.9979959920,449.6242484970,624.6779559118,1074.3022044088,1235.3107686013,0.0058074711
1198.3967935872,508.1202404810,659.1182364729,1167.2384769539,1110.6406139014,0.0058079196
1197.7955911824,428.8108216433,943.8629258517,1372.6737474950,1194.9615803158,0.0058084694
1197.1943887776,422.6096192385,648.8793587174,1071.4889779559,1163.4371970689,0.0058088920
1196.5931863727,471.4577154309,759.8366733467,1231.2943887776,1181.0901321601,0.0058093819
1195.9919839679,532.2164328657,1074.0008016032,1606.2172344689,1139.7589900443,0.0058100082
1195.3907815631,402.8466933868,916.8647294589,1319.7114228457,1204.5189646766,0.0058105391
1194.7895791583,425.3450901804,935.5202404810,1360.8653306613,1225.5942470663,0.0058110919
1194.1883767535,563.6569138277,717.7072144289,1281.3641282565,1148.7642597535,0.0058115938
1193.5871743487,366.4312625251,840.2853707415,1206.7166332665,1244.5273344981,0.0058120881
1192.9859719439,536.8436873747,749.1951903808,1286.0388777555,1208.0324866904,0.0058126063
1192.3847695391,549.6893787575,897.8657314629,1447.5551102204,1114.2777971684,0.0058131636
1191.7835671343,427.8503006012,1040.4270541082,1468.2773547094,1142.9330568409,0.0058137370
1191.1823647295,537.2232464930,881.4749498998,1418.6981963928,1176.7872593246,0.0058143003
1190.5811623246,375.0330661323,754.8284569138,1129.8615230461,1127.1702590449,0.0058147381
1189.9799599198,578.3302605210,758.0172344689,1336.3474949900,1305.4642868686,0.0058153004
1189.3787575150,377.0330661323,924.1472945892,1301.1803607214,1274.4486172741,0.0058158405
1188.7775551102,550.4040080160,987.8741482966,1538.2781563126,1209.8053010506,0.0058164608
1188.1763527054,382.5927855711,859.0515030060,1241.6442885772,1116.5267245384,0.0058169394
1187.5751503006,514.2200400802,615.1639278557,1129.3839679359,1144.6572184911,0.0058173809
1186.9739478958,498.5290581162,618.4134268537,1116.9424849699,1087.1429722523,0.0058178049
1186.3727454910,409.2985971944,736.7374749499,1146.0360721443,1274.3271048746,0.0058182807
1185.7715430862,358.1030060120,872.7278557114,1230.8308617234,1154.2124702515,0.0058187640
1185.1703406814,445.6240480962,1015.6909819639,1461.3150300601,1276.6986197493,0.0058193713
1184.5691382766,476.1967935872,695.3420841683,1171.5388777555,1095.4354658648,0.0058198180
1183.9679358717,481.8749498998,591.9839679359,1073.8589178357,1254.3495737077,0.0058202599
1183.3667334669,583.3997995992,933.6763527054,1517.0761523046,1200.0673096406,0.0058208688
1182.7655310621,509.7719438878,953.3090180361,1463.0809619238,1228.4894154689,0.0058214639
1182.1643286573,555.6172344689,962.2817635271,1517.8989979960,1211.5183144515,0.0058220765
1181.5631262525,560.0609218437,910.9851703407,1471.0460921844,1295.8059381940,0.0058226928
1180.9619238477,425.1462925852,738.1012024048,1163.2474949900,1145.5644402636,0.0058231477
1180.3607214429,426.1102204409,640.9358717435,1067.0460921844,1278.5990287268,0.0058235915
1179.7595190381,454.2074148297,686.6200400802,1140.8274549098,1069.8877183621,0.0058240207
1179.1583166333,452.7967935872,747.5863727455,1200.3831663327,1162.9656463682,0.0058244941
1178.5571142285,577.4929859719,813.2044088176,1390.6973947896,1212.2617496200,0.0058250556
1177.9559118236,558.3511022044,868.1535070140,1426.5046092184,1189.5874997473,0.0058256254
1177.3547094188,428.5571142285,854.7595190381,1283.3166332665,1132.7003455607,0.0058261241
1176.7535070140,456.5803607214,768.4200400802,1225.0004008016,1106.7701012174,0.0058265939
1176.1523046092,545.7346693387,868.0004008016,1413.7350701403,1059.6338786418,0.0058271228
1175.5511022044,505.4869739479,1033.3094188377,1538.7963927856,1164.8779290079,0.0058277303
1174.9498997996,356.0098196393,643.8725450902,999.8823647295,1117.8192139774,0.0058281159
1174.3486973948,474.4368737475,610.6613226453,1085.0981963928,1181.5241238992,0.0058285477
1173.7474949900,383.8154308617,974.2104208417,1358.0258517034,1266.9042633146,0.0058291096
1173.1462925852,393.0040080160,896.2837675351,1289.2877755511,1143.8434959905,0.0058296134
1172.5450901804,405.7006012024,965.0046092184,1370.7052104208,1215.2176703579,0.0058301675
1171.9438877756,537.9222444890,676.2116232465,1214.1338677355,1163.4923975109,0.0058306465
1171.3426853707,442.7675350701,596.2134268537,1038.9809619238,1234.2289801304,0.0058310702
1170.7414829659,529.1751503006,1011.5206412826,1540.6957915832,1253.9713799734,0.0058317040
1170.1402805611,367.4240480962,637.7264529058,1005.1505010020,1207.0648717813,0.0058321088
1169.5390781563,378.9306613226,658.4505010020,1037.3811623246,1248.8055022302,0.0058325346
1168.9378757515,372.8911823647,594.9893787575,967.8805611222,1196.3870349048,0.0058329225
1168.3366733467,399.5711422846,608.7034068136,1008.2745490982,1069.7690203816,0.0058333018
1167.7354709419,562.8484969940,759.0280561122,1321.8765531062,1111.4704212312,0.0058338100
1167.1342685371,424.8368737475,999.0669338677,1423.9038076152,1105.4224635311,0.0058343557
1166.5330661323,485.2777555110,946.0583166333,1431.3360721443,1227.3003304065,0.0058349375
1165.9318637275,571.3066132265,827.8116232465,1399.1182364729,1118.2766144856,0.0058354773
1165.3306613226,389.2204408818,1001.0190380762,1390.2394789579,1087.4370181082,0.0058360052
1164.7294589178,391.3490981964,965.5607214429,1356.9098196393,1271.6714354683,0.0058365678
1164.1282565130,448.1893787575,753.1909819639,1201.3803607214,1112.6665449327,0.0058370299
1163.5270541082,373.4921843687,908.7146292585,1282.2068136273,1079.3245231458,0.0058375147
1162.9258517034,447.7264529058,890.8012024048,1338.5276553106,1268.4280217434,0.0058380690
1162.3246492986,444.0080160321,925.2104208417,1369.2184368737,1094.2515643875,0.0058385907
1161.7234468938,543.6865731463,875.9394789579,1419.6260521042,1104.7515671828,0.0058391346
1161.1222444890,509.7326653307,952.1202404810,1461.8529058116,1258.5587994461,0.0058397373
1160.5210420842,522.2344689379,803.0805611222,1325.3150300601,1246.9110821870,0.0058402808
1159.9198396794,380.4537074148,610.1178356713,990.5715430862,1057.5032229425,0.0058406510
1159.3186372745,450.9749498998,860.2144288577,1311.1893787575,1242.0241440742,0.0058411875
1158.7174348697,470.4392785571,867.8793587174,1338.3186372745,1116.1568896886,0.0058417033
1158.1162324649,427.3448897796,619.5921843687,1046.9370741483,1251.9234788304,0.0058421336
1157.5150300601,383.1374749499,1019.7707414830,1402.9082164329,1150.3546544974,0.0058426835
1156.9138276553,536.8080160321,890.8236472946,1427.6316633267,1208.3158806617,0.0058432588
1156.3126252505,350.3627254509,947.0200400802,1297.3827655311,1074.2420906158,0.0058437480
1155.7114228457,380.2290581162,852.9150300601,1233.1440881764,1216.5692361079,0.0058442468
1155.1102204409,383.4965931864,627.2248496994,1010.7214428858,1185.8880284491,0.0058446499
1154.5090180361,369.4428857715,744.6583166333,1114.1012024048,1165.1087738994,0.0058450897
1153.9078156313,429.2537074148,745.4244488978,1174.6781563126,1224.6004391600,0.0058455667
1153.3066132265,501.6883767535,1017.2164328657,1518.9048096192,1249.7271765665,0.0058461904
